"department","date","shift","staff_type","subclass","total"
"Νευρολογία","2024-01-07","MORNING","DOCTOR","Παθολογία","1"
"Νευρολογία","2024-01-07","MORNING","NURSE","NURSE","1"
"Νευρολογία","2024-01-07","MORNING","NURSE","HEAD_NURSE","2"
"Νευρολογία","2024-01-07","MORNING","NURSE","NURSE_ASSISTANT","3"
"Νευρολογία","2024-01-07","MORNING","ADMINISTRATIVE","Διαχειριστής","2"
"Νευρολογία","2024-01-07","AFTERNOON","DOCTOR","Ουρολογία","1"
"Νευρολογία","2024-01-07","AFTERNOON","DOCTOR","Παιδιατρική","1"
"Νευρολογία","2024-01-07","AFTERNOON","DOCTOR","Ορθοπεδική","1"
"Νευρολογία","2024-01-07","AFTERNOON","NURSE","HEAD_NURSE","3"
"Νευρολογία","2024-01-07","AFTERNOON","NURSE","NURSE","1"
"Νευρολογία","2024-01-07","AFTERNOON","NURSE","NURSE_ASSISTANT","2"
"Νευρολογία","2024-01-07","AFTERNOON","ADMINISTRATIVE","Υπεύθυνος Αρχείου","1"
"Νευρολογία","2024-01-07","AFTERNOON","ADMINISTRATIVE","Λογιστής","1"
"Νευρολογία","2024-01-07","NIGHT","DOCTOR","Νεφρολογία","1"
"Νευρολογία","2024-01-07","NIGHT","DOCTOR","Οφθαλμολογία","1"
"Νευρολογία","2024-01-07","NIGHT","DOCTOR","Γαστρεντερολογία","1"
"Νευρολογία","2024-01-07","NIGHT","NURSE","NURSE_ASSISTANT","2"
"Νευρολογία","2024-01-07","NIGHT","NURSE","NURSE","3"
"Νευρολογία","2024-01-07","NIGHT","NURSE","HEAD_NURSE","1"
"Νευρολογία","2024-01-07","NIGHT","ADMINISTRATIVE","Διαχειριστής","2"
"Ογκολογία","2024-01-01","MORNING","DOCTOR","Μαιευτική","2"
"Ογκολογία","2024-01-01","MORNING","DOCTOR","Αιματολογία","1"
"Ογκολογία","2024-01-01","MORNING","NURSE","HEAD_NURSE","3"
"Ογκολογία","2024-01-01","MORNING","NURSE","NURSE_ASSISTANT","2"
"Ογκολογία","2024-01-01","MORNING","NURSE","NURSE","1"
"Ογκολογία","2024-01-01","MORNING","ADMINISTRATIVE","Τεχνικός","1"
"Ογκολογία","2024-01-01","MORNING","ADMINISTRATIVE","Λογιστής","1"
"Ογκολογία","2024-01-01","AFTERNOON","DOCTOR","Γαστρεντερολογία","2"
"Ογκολογία","2024-01-01","AFTERNOON","DOCTOR","Ουρολογία","1"
"Ογκολογία","2024-01-01","AFTERNOON","NURSE","NURSE_ASSISTANT","2"
"Ογκολογία","2024-01-01","AFTERNOON","NURSE","NURSE","1"
"Ογκολογία","2024-01-01","AFTERNOON","NURSE","HEAD_NURSE","3"
"Ογκολογία","2024-01-01","AFTERNOON","ADMINISTRATIVE","Λογιστής","1"
"Ογκολογία","2024-01-01","AFTERNOON","ADMINISTRATIVE","Υπεύθυνος Αρχείου","1"
"Ογκολογία","2024-01-01","NIGHT","DOCTOR","Ενδοκρινολογία","1"
"Ογκολογία","2024-01-01","NIGHT","DOCTOR","Γαστρεντερολογία","1"
"Ογκολογία","2024-01-01","NIGHT","DOCTOR","Παθολογία","1"
"Ογκολογία","2024-01-01","NIGHT","NURSE","HEAD_NURSE","2"
"Ογκολογία","2024-01-01","NIGHT","NURSE","NURSE","3"
"Ογκολογία","2024-01-01","NIGHT","NURSE","NURSE_ASSISTANT","1"
"Ογκολογία","2024-01-01","NIGHT","ADMINISTRATIVE","Λογιστής","1"
"Ογκολογία","2024-01-01","NIGHT","ADMINISTRATIVE","Διαχειριστής","1"
"Ογκολογία","2024-01-02","MORNING","DOCTOR","Οφθαλμολογία","1"
"Ογκολογία","2024-01-02","MORNING","DOCTOR","Ορθοπεδική","1"
"Ογκολογία","2024-01-02","MORNING","DOCTOR","Ουρολογία","1"
"Ογκολογία","2024-01-02","MORNING","NURSE","NURSE","1"
"Ογκολογία","2024-01-02","MORNING","NURSE","NURSE_ASSISTANT","3"
"Ογκολογία","2024-01-02","MORNING","NURSE","HEAD_NURSE","2"
"Ογκολογία","2024-01-02","MORNING","ADMINISTRATIVE","Διαχειριστής","2"
"Ογκολογία","2024-01-02","AFTERNOON","DOCTOR","Παιδιατρική","1"
"Ογκολογία","2024-01-02","AFTERNOON","DOCTOR","Οφθαλμολογία","2"
"Ογκολογία","2024-01-02","AFTERNOON","NURSE","NURSE","2"
"Ογκολογία","2024-01-02","AFTERNOON","NURSE","NURSE_ASSISTANT","1"
"Ογκολογία","2024-01-02","AFTERNOON","NURSE","HEAD_NURSE","3"
"Ογκολογία","2024-01-02","AFTERNOON","ADMINISTRATIVE","Τεχνικός","1"
"Ογκολογία","2024-01-02","AFTERNOON","ADMINISTRATIVE","Υπεύθυνος Αρχείου","1"
"Ογκολογία","2024-01-02","NIGHT","DOCTOR","Μαιευτική","1"
"Ογκολογία","2024-01-02","NIGHT","DOCTOR","Ωτορινολαρυγγολογία","1"
"Ογκολογία","2024-01-02","NIGHT","DOCTOR","Οφθαλμολογία","1"
"Ογκολογία","2024-01-02","NIGHT","NURSE","HEAD_NURSE","1"
"Ογκολογία","2024-01-02","NIGHT","NURSE","NURSE","1"
"Ογκολογία","2024-01-02","NIGHT","NURSE","NURSE_ASSISTANT","4"
"Ογκολογία","2024-01-02","NIGHT","ADMINISTRATIVE","Διαχειριστής","1"
"Ογκολογία","2024-01-02","NIGHT","ADMINISTRATIVE","Γραμματέας","1"
"Ογκολογία","2024-01-03","MORNING","DOCTOR","Οφθαλμολογία","1"
"Ογκολογία","2024-01-03","MORNING","DOCTOR","Χειρουργική","1"
"Ογκολογία","2024-01-03","MORNING","DOCTOR","Καρδιολογία","1"
"Ογκολογία","2024-01-03","MORNING","NURSE","NURSE","2"
"Ογκολογία","2024-01-03","MORNING","NURSE","NURSE_ASSISTANT","2"
"Ογκολογία","2024-01-03","MORNING","NURSE","HEAD_NURSE","2"
"Ογκολογία","2024-01-03","MORNING","ADMINISTRATIVE","Γραμματέας","1"
"Ογκολογία","2024-01-03","MORNING","ADMINISTRATIVE","Διαχειριστής","1"
"Ογκολογία","2024-01-03","AFTERNOON","DOCTOR","Νευρολογία","1"
"Ογκολογία","2024-01-03","AFTERNOON","DOCTOR","Οφθαλμολογία","1"
"Ογκολογία","2024-01-03","AFTERNOON","DOCTOR","Καρδιολογία","1"
"Ογκολογία","2024-01-03","AFTERNOON","NURSE","HEAD_NURSE","2"
"Ογκολογία","2024-01-03","AFTERNOON","NURSE","NURSE","1"
"Ογκολογία","2024-01-03","AFTERNOON","NURSE","NURSE_ASSISTANT","3"
"Ογκολογία","2024-01-03","AFTERNOON","ADMINISTRATIVE","Υπεύθυνος Αρχείου","1"
"Ογκολογία","2024-01-03","AFTERNOON","ADMINISTRATIVE","Τεχνικός","1"
"Ογκολογία","2024-01-03","NIGHT","DOCTOR","Γαστρεντερολογία","1"
"Ογκολογία","2024-01-03","NIGHT","DOCTOR","Ενδοκρινολογία","1"
"Ογκολογία","2024-01-03","NIGHT","DOCTOR","Αιματολογία","1"
"Ογκολογία","2024-01-03","NIGHT","NURSE","NURSE_ASSISTANT","1"
"Ογκολογία","2024-01-03","NIGHT","NURSE","HEAD_NURSE","3"
"Ογκολογία","2024-01-03","NIGHT","NURSE","NURSE","2"
"Ογκολογία","2024-01-03","NIGHT","ADMINISTRATIVE","Λογιστής","1"
"Ογκολογία","2024-01-03","NIGHT","ADMINISTRATIVE","Τεχνικός","1"
"Ογκολογία","2024-01-04","MORNING","DOCTOR","Γαστρεντερολογία","1"
"Ογκολογία","2024-01-04","MORNING","DOCTOR","Καρδιολογία","1"
"Ογκολογία","2024-01-04","MORNING","DOCTOR","Οφθαλμολογία","1"
"Ογκολογία","2024-01-04","MORNING","NURSE","NURSE","3"
"Ογκολογία","2024-01-04","MORNING","NURSE","HEAD_NURSE","3"
"Ογκολογία","2024-01-04","MORNING","ADMINISTRATIVE","Διαχειριστής","1"
"Ογκολογία","2024-01-04","MORNING","ADMINISTRATIVE","Λογιστής","1"
"Ογκολογία","2024-01-04","AFTERNOON","DOCTOR","Ωτορινολαρυγγολογία","1"
"Ογκολογία","2024-01-04","AFTERNOON","DOCTOR","Καρδιολογία","1"
"Ογκολογία","2024-01-04","AFTERNOON","DOCTOR","Παθολογία","1"
"Ογκολογία","2024-01-04","AFTERNOON","NURSE","HEAD_NURSE","2"
"Ογκολογία","2024-01-04","AFTERNOON","NURSE","NURSE","2"
"Ογκολογία","2024-01-04","AFTERNOON","NURSE","NURSE_ASSISTANT","2"
"Ογκολογία","2024-01-04","AFTERNOON","ADMINISTRATIVE","Τεχνικός","1"
"Ογκολογία","2024-01-04","AFTERNOON","ADMINISTRATIVE","Διαχειριστής","1"
"Ογκολογία","2024-01-04","NIGHT","DOCTOR","Ορθοπεδική","1"
"Ογκολογία","2024-01-04","NIGHT","DOCTOR","Παιδιατρική","1"
"Ογκολογία","2024-01-04","NIGHT","DOCTOR","Οφθαλμολογία","1"
"Ογκολογία","2024-01-04","NIGHT","NURSE","NURSE","1"
"Ογκολογία","2024-01-04","NIGHT","NURSE","HEAD_NURSE","3"
"Ογκολογία","2024-01-04","NIGHT","NURSE","NURSE_ASSISTANT","2"
"Ογκολογία","2024-01-04","NIGHT","ADMINISTRATIVE","Διαχειριστής","1"
"Ογκολογία","2024-01-04","NIGHT","ADMINISTRATIVE","Λογιστής","1"
"Ογκολογία","2024-01-05","MORNING","DOCTOR","Ενδοκρινολογία","1"
"Ογκολογία","2024-01-05","MORNING","DOCTOR","Νεφρολογία","1"
"Ογκολογία","2024-01-05","MORNING","DOCTOR","Χειρουργική","1"
"Ογκολογία","2024-01-05","MORNING","NURSE","NURSE_ASSISTANT","4"
"Ογκολογία","2024-01-05","MORNING","NURSE","HEAD_NURSE","1"
"Ογκολογία","2024-01-05","MORNING","NURSE","NURSE","1"
"Ογκολογία","2024-01-05","MORNING","ADMINISTRATIVE","Διαχειριστής","1"
"Ογκολογία","2024-01-05","MORNING","ADMINISTRATIVE","Λογιστής","1"
"Ογκολογία","2024-01-05","AFTERNOON","DOCTOR","Οφθαλμολογία","2"
"Ογκολογία","2024-01-05","AFTERNOON","DOCTOR","Γαστρεντερολογία","1"
"Ογκολογία","2024-01-05","AFTERNOON","NURSE","NURSE","2"
"Ογκολογία","2024-01-05","AFTERNOON","NURSE","HEAD_NURSE","3"
"Ογκολογία","2024-01-05","AFTERNOON","NURSE","NURSE_ASSISTANT","1"
"Ογκολογία","2024-01-05","AFTERNOON","ADMINISTRATIVE","Τεχνικός","2"
"Ογκολογία","2024-01-05","NIGHT","DOCTOR","Μαιευτική","1"
"Ογκολογία","2024-01-05","NIGHT","DOCTOR","Ορθοπεδική","1"
"Ογκολογία","2024-01-05","NIGHT","DOCTOR","Γαστρεντερολογία","1"
"Ογκολογία","2024-01-05","NIGHT","NURSE","HEAD_NURSE","2"
"Ογκολογία","2024-01-05","NIGHT","NURSE","NURSE","1"
"Ογκολογία","2024-01-05","NIGHT","NURSE","NURSE_ASSISTANT","3"
"Ογκολογία","2024-01-05","NIGHT","ADMINISTRATIVE","Διαχειριστής","1"
"Ογκολογία","2024-01-05","NIGHT","ADMINISTRATIVE","Τεχνικός","1"
"Ογκολογία","2024-01-06","MORNING","DOCTOR","Μαιευτική","1"
"Ογκολογία","2024-01-06","MORNING","DOCTOR","Οφθαλμολογία","1"
"Ογκολογία","2024-01-06","MORNING","DOCTOR","Γαστρεντερολογία","1"
"Ογκολογία","2024-01-06","MORNING","NURSE","NURSE","2"
"Ογκολογία","2024-01-06","MORNING","NURSE","NURSE_ASSISTANT","2"
"Ογκολογία","2024-01-06","MORNING","NURSE","HEAD_NURSE","2"
"Ογκολογία","2024-01-06","MORNING","ADMINISTRATIVE","Τεχνικός","1"
"Ογκολογία","2024-01-06","MORNING","ADMINISTRATIVE","Διαχειριστής","1"
"Ογκολογία","2024-01-06","AFTERNOON","DOCTOR","Μαιευτική","1"
"Ογκολογία","2024-01-06","AFTERNOON","DOCTOR","Ορθοπεδική","1"
"Ογκολογία","2024-01-06","AFTERNOON","DOCTOR","Χειρουργική","1"
"Ογκολογία","2024-01-06","AFTERNOON","NURSE","NURSE_ASSISTANT","2"
"Ογκολογία","2024-01-06","AFTERNOON","NURSE","NURSE","2"
"Ογκολογία","2024-01-06","AFTERNOON","NURSE","HEAD_NURSE","2"
"Ογκολογία","2024-01-06","AFTERNOON","ADMINISTRATIVE","Γραμματέας","1"
"Ογκολογία","2024-01-06","AFTERNOON","ADMINISTRATIVE","Υπεύθυνος Αρχείου","1"
"Ογκολογία","2024-01-06","NIGHT","DOCTOR","Παθολογία","2"
"Ογκολογία","2024-01-06","NIGHT","DOCTOR","Οφθαλμολογία","1"
"Ογκολογία","2024-01-06","NIGHT","NURSE","NURSE","4"
"Ογκολογία","2024-01-06","NIGHT","NURSE","HEAD_NURSE","2"
"Ογκολογία","2024-01-06","NIGHT","ADMINISTRATIVE","Λογιστής","2"
"Ογκολογία","2024-01-07","MORNING","DOCTOR","Ενδοκρινολογία","1"
"Ογκολογία","2024-01-07","MORNING","DOCTOR","Χειρουργική","1"
"Ογκολογία","2024-01-07","MORNING","DOCTOR","Ορθοπεδική","1"
"Ογκολογία","2024-01-07","MORNING","NURSE","NURSE_ASSISTANT","3"
"Ογκολογία","2024-01-07","MORNING","NURSE","NURSE","2"
"Ογκολογία","2024-01-07","MORNING","NURSE","HEAD_NURSE","1"
"Ογκολογία","2024-01-07","MORNING","ADMINISTRATIVE","Γραμματέας","1"
"Ογκολογία","2024-01-07","MORNING","ADMINISTRATIVE","Λογιστής","1"
"Ογκολογία","2024-01-07","AFTERNOON","DOCTOR","Οφθαλμολογία","2"
"Ογκολογία","2024-01-07","AFTERNOON","DOCTOR","Νευρολογία","1"
"Ογκολογία","2024-01-07","AFTERNOON","NURSE","HEAD_NURSE","3"
"Ογκολογία","2024-01-07","AFTERNOON","NURSE","NURSE","1"
"Ογκολογία","2024-01-07","AFTERNOON","NURSE","NURSE_ASSISTANT","2"
"Ογκολογία","2024-01-07","AFTERNOON","ADMINISTRATIVE","Υπεύθυνος Αρχείου","1"
"Ογκολογία","2024-01-07","AFTERNOON","ADMINISTRATIVE","Διαχειριστής","1"
"Ογκολογία","2024-01-07","NIGHT","DOCTOR","Ορθοπεδική","1"
"Ογκολογία","2024-01-07","NIGHT","DOCTOR","Ενδοκρινολογία","2"
"Ογκολογία","2024-01-07","NIGHT","NURSE","NURSE_ASSISTANT","1"
"Ογκολογία","2024-01-07","NIGHT","NURSE","HEAD_NURSE","2"
"Ογκολογία","2024-01-07","NIGHT","NURSE","NURSE","3"
"Ογκολογία","2024-01-07","NIGHT","ADMINISTRATIVE","Γραμματέας","1"
"Ογκολογία","2024-01-07","NIGHT","ADMINISTRATIVE","Λογιστής","1"
"Ορθοπεδική","2024-01-01","MORNING","DOCTOR","Παθολογία","1"
"Ορθοπεδική","2024-01-01","MORNING","DOCTOR","Χειρουργική","1"
"Ορθοπεδική","2024-01-01","MORNING","DOCTOR","Νεφρολογία","1"
"Ορθοπεδική","2024-01-01","MORNING","NURSE","NURSE","2"
"Ορθοπεδική","2024-01-01","MORNING","NURSE","NURSE_ASSISTANT","1"
"Ορθοπεδική","2024-01-01","MORNING","NURSE","HEAD_NURSE","3"
"Ορθοπεδική","2024-01-01","MORNING","ADMINISTRATIVE","Διαχειριστής","2"
"Ορθοπεδική","2024-01-01","AFTERNOON","DOCTOR","Παιδιατρική","1"
"Ορθοπεδική","2024-01-01","AFTERNOON","DOCTOR","Παθολογία","1"
"Ορθοπεδική","2024-01-01","AFTERNOON","DOCTOR","Ορθοπεδική","1"
"Ορθοπεδική","2024-01-01","AFTERNOON","NURSE","HEAD_NURSE","2"
"Ορθοπεδική","2024-01-01","AFTERNOON","NURSE","NURSE_ASSISTANT","2"
"Ορθοπεδική","2024-01-01","AFTERNOON","NURSE","NURSE","2"
"Ορθοπεδική","2024-01-01","AFTERNOON","ADMINISTRATIVE","Διαχειριστής","2"
"Ορθοπεδική","2024-01-01","NIGHT","DOCTOR","Νευρολογία","1"
"Ορθοπεδική","2024-01-01","NIGHT","DOCTOR","Ορθοπεδική","1"
"Ορθοπεδική","2024-01-01","NIGHT","DOCTOR","Ουρολογία","1"
"Ορθοπεδική","2024-01-01","NIGHT","NURSE","NURSE","3"
"Ορθοπεδική","2024-01-01","NIGHT","NURSE","NURSE_ASSISTANT","2"
"Ορθοπεδική","2024-01-01","NIGHT","NURSE","HEAD_NURSE","1"
"Ορθοπεδική","2024-01-01","NIGHT","ADMINISTRATIVE","Υπεύθυνος Αρχείου","1"
"Ορθοπεδική","2024-01-01","NIGHT","ADMINISTRATIVE","Διαχειριστής","1"
"Ορθοπεδική","2024-01-02","MORNING","DOCTOR","Μαιευτική","1"
"Ορθοπεδική","2024-01-02","MORNING","DOCTOR","Οφθαλμολογία","1"
"Ορθοπεδική","2024-01-02","MORNING","DOCTOR","Παθολογία","1"
"Ορθοπεδική","2024-01-02","MORNING","NURSE","HEAD_NURSE","2"
"Ορθοπεδική","2024-01-02","MORNING","NURSE","NURSE_ASSISTANT","2"
"Ορθοπεδική","2024-01-02","MORNING","NURSE","NURSE","2"
"Ορθοπεδική","2024-01-02","MORNING","ADMINISTRATIVE","Τεχνικός","1"
"Ορθοπεδική","2024-01-02","MORNING","ADMINISTRATIVE","Διαχειριστής","1"
"Ορθοπεδική","2024-01-02","AFTERNOON","DOCTOR","Γαστρεντερολογία","1"
"Ορθοπεδική","2024-01-02","AFTERNOON","DOCTOR","Ενδοκρινολογία","1"
"Ορθοπεδική","2024-01-02","AFTERNOON","DOCTOR","Ουρολογία","1"
"Ορθοπεδική","2024-01-02","AFTERNOON","NURSE","NURSE_ASSISTANT","2"
"Ορθοπεδική","2024-01-02","AFTERNOON","NURSE","HEAD_NURSE","3"
"Ορθοπεδική","2024-01-02","AFTERNOON","NURSE","NURSE","1"
"Ορθοπεδική","2024-01-02","AFTERNOON","ADMINISTRATIVE","Υπεύθυνος Αρχείου","1"
"Ορθοπεδική","2024-01-02","AFTERNOON","ADMINISTRATIVE","Διαχειριστής","1"
"Ορθοπεδική","2024-01-02","NIGHT","DOCTOR","Ενδοκρινολογία","1"
"Ορθοπεδική","2024-01-02","NIGHT","DOCTOR","Οφθαλμολογία","1"
"Ορθοπεδική","2024-01-02","NIGHT","DOCTOR","Χειρουργική","1"
"Ορθοπεδική","2024-01-02","NIGHT","NURSE","NURSE_ASSISTANT","1"
"Ορθοπεδική","2024-01-02","NIGHT","NURSE","HEAD_NURSE","5"
"Ορθοπεδική","2024-01-02","NIGHT","ADMINISTRATIVE","Λογιστής","1"
"Ορθοπεδική","2024-01-02","NIGHT","ADMINISTRATIVE","Τεχνικός","1"
"Ορθοπεδική","2024-01-03","MORNING","DOCTOR","Αιματολογία","1"
"Ορθοπεδική","2024-01-03","MORNING","DOCTOR","Ορθοπεδική","2"
"Ορθοπεδική","2024-01-03","MORNING","NURSE","HEAD_NURSE","2"
"Ορθοπεδική","2024-01-03","MORNING","NURSE","NURSE","3"
"Ορθοπεδική","2024-01-03","MORNING","NURSE","NURSE_ASSISTANT","1"
"Ορθοπεδική","2024-01-03","MORNING","ADMINISTRATIVE","Διαχειριστής","1"
"Ορθοπεδική","2024-01-03","MORNING","ADMINISTRATIVE","Λογιστής","1"
"Ορθοπεδική","2024-01-03","AFTERNOON","DOCTOR","Παθολογία","1"
"Ορθοπεδική","2024-01-03","AFTERNOON","DOCTOR","Αιματολογία","1"
"Ορθοπεδική","2024-01-03","AFTERNOON","DOCTOR","Χειρουργική","1"
"Ορθοπεδική","2024-01-03","AFTERNOON","NURSE","NURSE_ASSISTANT","2"
"Ορθοπεδική","2024-01-03","AFTERNOON","NURSE","NURSE","1"
"Ορθοπεδική","2024-01-03","AFTERNOON","NURSE","HEAD_NURSE","3"
"Ορθοπεδική","2024-01-03","AFTERNOON","ADMINISTRATIVE","Διαχειριστής","1"
"Ορθοπεδική","2024-01-03","AFTERNOON","ADMINISTRATIVE","Τεχνικός","1"
"Ορθοπεδική","2024-01-03","NIGHT","DOCTOR","Ενδοκρινολογία","1"
"Ορθοπεδική","2024-01-03","NIGHT","DOCTOR","Καρδιολογία","1"
"Ορθοπεδική","2024-01-03","NIGHT","DOCTOR","Ουρολογία","1"
"Ορθοπεδική","2024-01-03","NIGHT","NURSE","HEAD_NURSE","2"
"Ορθοπεδική","2024-01-03","NIGHT","NURSE","NURSE_ASSISTANT","2"
"Ορθοπεδική","2024-01-03","NIGHT","NURSE","NURSE","2"
"Ορθοπεδική","2024-01-03","NIGHT","ADMINISTRATIVE","Γραμματέας","1"
"Ορθοπεδική","2024-01-03","NIGHT","ADMINISTRATIVE","Διαχειριστής","1"
"Ορθοπεδική","2024-01-04","MORNING","DOCTOR","Οφθαλμολογία","1"
"Ορθοπεδική","2024-01-04","MORNING","DOCTOR","Γαστρεντερολογία","1"
"Ορθοπεδική","2024-01-04","MORNING","DOCTOR","Πνευμονολογία","1"
"Ορθοπεδική","2024-01-04","MORNING","NURSE","NURSE_ASSISTANT","4"
"Ορθοπεδική","2024-01-04","MORNING","NURSE","HEAD_NURSE","1"
"Ορθοπεδική","2024-01-04","MORNING","NURSE","NURSE","1"
"Ορθοπεδική","2024-01-04","MORNING","ADMINISTRATIVE","Διαχειριστής","2"
"Ορθοπεδική","2024-01-04","AFTERNOON","DOCTOR","Ωτορινολαρυγγολογία","1"
"Ορθοπεδική","2024-01-04","AFTERNOON","DOCTOR","Μαιευτική","1"
"Ορθοπεδική","2024-01-04","AFTERNOON","DOCTOR","Οφθαλμολογία","1"
"Ορθοπεδική","2024-01-04","AFTERNOON","NURSE","NURSE_ASSISTANT","3"
"Ορθοπεδική","2024-01-04","AFTERNOON","NURSE","HEAD_NURSE","2"
"Ορθοπεδική","2024-01-04","AFTERNOON","NURSE","NURSE","1"
